,Tweets,len,ID,Date,Source,Likes,RT
121,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256893374499438593,2020-05-03 10:28:27,Twitter for Android,0,85
122,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256893164495015936,2020-05-03 10:27:37,Twitter Web App,0,85
123,"पंजाब में एक ही दिन में कोरोना से 2 मौतें, मृतकों की संख्या हुई 22
https://t.co/gSyYtS4Tby
#Punjab #Coronavirus… https://t.co/syb7zbv0pO",136,1256893163421044738,2020-05-03 10:27:36,TweetDeck,1,0
124,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256893128985833472,2020-05-03 10:27:28,Twitter for Android,0,85
125,"RT @Zebaism: My Report: While Indians Stranded Abroad Pay Nothing for Evacuation, It Costs Migrant Workers to Return Home

Wish the same co…",140,1256892947544420352,2020-05-03 10:26:45,Twitter for Android,0,304
126,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256892907187064834,2020-05-03 10:26:35,Twitter for Android,0,85
127,"RT @dm_vaishali: District Confidential office, Vaishali #COVID-19 Daily Report. #COVID19Pandemic @PMOIndia @WHO #Bihar #BiharHealthDept  #n…",140,1256892901960888321,2020-05-03 10:26:34,Twitter for Android,0,4
128,"RT @Rahul__Prasad: #Salute And #dilsethankyou Each And Every Single #CoronaWarriorsIndia Of Our #country Who Are #working For Us, In #Betwe…",140,1256892808096624640,2020-05-03 10:26:12,Twitter Web App,0,8
129,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256892793148112897,2020-05-03 10:26:08,Twitter for Android,0,85
130,"RT @dm_vaishali: Fodder distribution among stray animals in vaishali.
@PMOIndia @WHO #Bihar #BiharHealthDept  #nitishkumar #coronavirusindi…",140,1256892730313244675,2020-05-03 10:25:53,Twitter Web App,0,10
131,"RT @watchsamiq: Wake me up when it’s over
.
#MyQuarantineInSixWords
#QuarentineLife #CoronaInMaharashtra #coronavirusindia #covidindia #Pun…",140,1256892718619463680,2020-05-03 10:25:50,Twitter Web App,0,8
132,"RT @hwnewsnetwork: नौसेना ने इस अनोखे अंदाज में कोरोना योद्धाओं को कहा, 'थैंक यू'  #CoronaWarriors #CoronavirusIndia #CoronavirusPandemic #…",140,1256892706048991235,2020-05-03 10:25:47,Twitter for Android,0,1
133,"RT @dm_vaishali: District Confidential office, Vaishali #COVID-19 Daily Report. #COVID19Pandemic @PMOIndia @WHO #Bihar #BiharHealthDept  #n…",140,1256892670238171136,2020-05-03 10:25:39,Twitter Web App,0,4
134,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256892493674582017,2020-05-03 10:24:57,Twitter for iPhone,0,85
135,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256892447298211842,2020-05-03 10:24:46,Twitter for Android,0,85
136,"RT @rpbreakingnews: राजस्थान में कोरोना के आए 60 नए पॉजिटिव, प्रतापगढ़ में एक और जयपुर में दो मौत
#patrikaCoronaTRUTHs #patrikaCoronaLATEST…",140,1256892437844246530,2020-05-03 10:24:43,Twitter for iPhone,0,1
137,"RT @zeerajasthan_: #CoronaWarriors । कोरोना योद्धाओं का सम्मान पर्व 

#IndiaFightsCorona  #lockdownindia #COVID19Pandemic #राजस्थान_सतर्क_…",139,1256892435751411713,2020-05-03 10:24:43,Twitter for Android,0,3
138,"@MumbaiPolice @DGPMaharashtra 
Sir one family from goregaon mumvai stuck in ambey valley from 20 march with their o… https://t.co/5K1lRjHB6i",140,1256892291995885568,2020-05-03 10:24:08,Twitter for Android,1,0
139,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256892271405957120,2020-05-03 10:24:04,Twitter for Android,0,85
140,"RT @zeerajasthan_: #CoronaWarriors । कोरोना योद्धाओं का सम्मान पर्व 

#IndiaFightsCorona  #lockdownindia #COVID19Pandemic #राजस्थान_सतर्क_…",139,1256892136060071936,2020-05-03 10:23:31,Twitter for Android,0,3
141,कोरोना महामारी असताना देखील काही महाभाग राजकारण करत आहेत. असो जनता बघत आहे. योग्य वेळी योग्य न्याय जणताच करेल असा… https://t.co/mb1RBiMWpV,138,1256892100454633472,2020-05-03 10:23:23,Twitter Web App,0,0
142,RT @steve_hanke: #Modi's #LockdownWithoutPlan has caused #Unemployment in #India to soar. For the more than 1 in 8 Indians living in extrem…,140,1256892035086184449,2020-05-03 10:23:07,Twitter for Android,0,126
143,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256891953582493699,2020-05-03 10:22:48,Twitter for Android,0,85
144,"राजस्थान में कोरोना के आए 60 नए पॉजिटिव, प्रतापगढ़ में एक और जयपुर में दो मौत
#patrikaCoronaTRUTHs… https://t.co/9pl0p5viow",123,1256891948826230785,2020-05-03 10:22:47,Twitter Web App,13,1
145,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256891899811512320,2020-05-03 10:22:35,Twitter for iPhone,0,85
146,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256891885613916165,2020-05-03 10:22:32,Twitter for Android,0,85
147,"बीमारी कहूं कि बहार कहूं,
पीड़ा कहूं कि त्यौहार कहूं
संतुलन कहूं कि संहार कहूं
कहो तुझे क्या कहूं....
सवाल पूछती नि… https://t.co/nQ5P0r5SGm",140,1256891835097796608,2020-05-03 10:22:20,Twitter for Android,2,0
148,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256891759956832259,2020-05-03 10:22:02,Twitter for Android,0,85
149,RT @Mohanlal: #CoronavirusOutbreak #COVID19 #CoronavirusIndia https://t.co/3Baao2DUmM,85,1256891686019461121,2020-05-03 10:21:44,Twitter for Android,0,900
150,"RT @rameshlaus: Official - Ministry of Heath (Sunday, May 3rd 8 AM)

#CoronavirusIndia Cases 

Active - 28,046 

Recovered - 10,633 

Death…",140,1256891639605260288,2020-05-03 10:21:33,Twitter for Android,0,28
151,"RT @rameshlaus: Cases nearly double in #Ladakh this morning..

From 23 to 41.. 

#WestBengal also sees a big rise.. From 795 to 922..

In 3…",140,1256891615567699970,2020-05-03 10:21:27,Twitter for Android,0,29
152,"RT @rameshlaus: #Coronavirus Tests in #India go past the 1 Million Mark..

1.05 Million..

Yesterday alone, #India did 70,000 tests.. 

#Co…",140,1256891596059992065,2020-05-03 10:21:23,Twitter for Android,0,96
153,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256891567769448448,2020-05-03 10:21:16,Twitter for Android,0,85
154,#VIDEO: கொரோனா முன்கள வீரர்களுக்கு மரியாதை!.. பூ மழை பொழிந்த ஹெலிகாப்டர்கள்.. மனம் நெகிந்த மருத்துவர்கள்!… https://t.co/JDnUjBKcF3,130,1256891528397459456,2020-05-03 10:21:06,Twitter Web App,10,0
155,"#Salute And #dilsethankyou Each And Every Single #CoronaWarriorsIndia Of Our #country Who Are #working For Us, In… https://t.co/fUEpDnEZvR",138,1256891494029541376,2020-05-03 10:20:58,Twitter for Android,11,8
156,"नौसेना ने इस अनोखे अंदाज में कोरोना योद्धाओं को कहा, 'थैंक यू'  #CoronaWarriors #CoronavirusIndia… https://t.co/HHMo7Wzexj",122,1256891443324452867,2020-05-03 10:20:46,HW Auto Post,3,1
157,"RT @rameshlaus: #AndhraPradesh 

New cases - 58

Total cases - 1,583 

#CoronavirusIndia",88,1256891438039613441,2020-05-03 10:20:45,Twitter for Android,0,20
158,"RT @ETVBharatRJ: राजस्थान में शाम 7 बजे की 10 बड़ी खबरें पढ़ें। नीचे दिए लिंक को क्लिक करें। ईटीवी भारत को लाइक करें शेयर करें। 
https://t.…",140,1256891422411763712,2020-05-03 10:20:41,Twitter for Android,0,0
159,"RT @rameshlaus: 40,000 - #CoronavirusIndia Total cases as of now..",66,1256891398369849344,2020-05-03 10:20:35,Twitter for Android,0,52
160,"राज्यात containment zone वगळता सर्व ठिकाणी ( रेड झोनमध्ये काही अटींसह ) मद्य विक्रीला राज्य शासनाची परवानगी

#coronavirusindia",126,1256891200776306690,2020-05-03 10:19:48,Twitter for Android,7,3
161,"RT @rameshlaus: #Coronavirus Tests in #India go past the 1 Million Mark..

1.05 Million..

Yesterday alone, #India did 70,000 tests.. 

#Co…",140,1256891187597697024,2020-05-03 10:19:45,Twitter for iPhone,0,96
162,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256891180559679493,2020-05-03 10:19:44,Twitter for Android,0,85
163,"RT @zeerajasthan_: #CoronaWarriors । कोरोना योद्धाओं का सम्मान पर्व 

#IndiaFightsCorona  #lockdownindia #COVID19Pandemic #राजस्थान_सतर्क_…",139,1256891178445832195,2020-05-03 10:19:43,Twitter for Android,0,3
164,"RT @WMaridhas: தீவிரவாதிகள் கொரோனா பரப்ப முயற்சிக்கிறார்களா ? 
அரசு விசாரணை தேவை
மக்களுக்கு விழிப்புணர்வு தேவை

Spread Awareness 🙌🏼, Spread…",140,1256891059474272257,2020-05-03 10:19:15,Twitter for Android,0,50
165,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256890973365448709,2020-05-03 10:18:54,Twitter for Android,0,85
166,"#CoronaWarriors । कोरोना योद्धाओं का सम्मान पर्व 

#IndiaFightsCorona  #lockdownindia #COVID19Pandemic… https://t.co/hDfpyj871b",127,1256890949524848642,2020-05-03 10:18:48,Twitter Web App,15,3
167,"RT @rameshlaus: #Coronavirus Tests in #India go past the 1 Million Mark..

1.05 Million..

Yesterday alone, #India did 70,000 tests.. 

#Co…",140,1256890795241558018,2020-05-03 10:18:12,Twitter for Android,0,96
168,"नाभा में कोरोना की दस्तक, पहला केस आया सामने
https://t.co/fL4nOJAawO
#Punjab #Coronavirus #CoronavirusOutbreak… https://t.co/cvqTvQLU9K",135,1256890112152989696,2020-05-03 10:15:29,TweetDeck,2,0
169,"RT @indiatvnews: Sassoon Hospital in Pune gets ICMR nod for blood plasma therapy

#coronavirusindia #Maharashtra #Pune 

https://t.co/v5v1f…",140,1256890070621204483,2020-05-03 10:15:19,Twitter for Android,0,3
170,"RT @ptcnews: ਗਿਆਨ ਸਾਗਰ ਮੈਡੀਕਲ ਕਾਲਜ ਦੇ ਇੰਟਰਨਾਂ ਲਈ ਕੇਂਦਰੀ ਮੰਤਰੀ ਹਰਸਿਮਰਤ ਕੌਰ ਬਾਦਲ ਨੇ ਚੁੱਕੀ ਆਵਾਜ਼ 
#Punjab  #punjabinews #PunjabiLatestNews   #…",140,1256889965419454464,2020-05-03 10:14:54,Twitter Web App,0,61
171,"RT @otvnews: Travel History of #Covid19 Patients 

Case No: 150 &amp; 152

(#Odisha H&amp;FW Dept) 

#OdishaFightsCorona #CoronavirusIndia https://…",148,1256889795667771392,2020-05-03 10:14:13,Twitter for Android,0,3
172,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256889737727619072,2020-05-03 10:14:00,Twitter for Android,0,85
173,"Thank you so much for your contribution Mr. Gagan! @gaganfun
We truly appreciate your wholehearted support. 

Thank… https://t.co/bOpkEyFwii",140,1256889674825527296,2020-05-03 10:13:45,Twitter Web App,1,0
174,"கொரோனா தொற்று உறுதி : டெல்லி சிஆர்பிஎஃப் தலைமை அலுவலகத்திற்கு சீல்
#Corona  #Coronavirus  #CRPF, , #LockDown,… https://t.co/JG0MdD6Sm2",134,1256889592797474817,2020-05-03 10:13:25,Twitter Web Client,0,0
175,Salute to our real heroes! #coronavirusindia #TelanganaFightsCorona #GandhiHospital https://t.co/kE8fzGce2h,107,1256889468008583169,2020-05-03 10:12:55,Twitter Web App,0,1
176,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256889298323935232,2020-05-03 10:12:15,Twitter for Android,0,85
177,"RT @ptcnews: ਗਿਆਨ ਸਾਗਰ ਮੈਡੀਕਲ ਕਾਲਜ ਦੇ ਇੰਟਰਨਾਂ ਲਈ ਕੇਂਦਰੀ ਮੰਤਰੀ ਹਰਸਿਮਰਤ ਕੌਰ ਬਾਦਲ ਨੇ ਚੁੱਕੀ ਆਵਾਜ਼ 
#Punjab  #punjabinews #PunjabiLatestNews   #…",140,1256888959738630145,2020-05-03 10:10:54,Twitter for iPhone,0,61
178,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256888927979364352,2020-05-03 10:10:46,Twitter Web App,0,85
179,"RT @Zebaism: My Report: While Indians Stranded Abroad Pay Nothing for Evacuation, It Costs Migrant Workers to Return Home

Wish the same co…",140,1256888888334966784,2020-05-03 10:10:37,Twitter Web App,0,304
180,"RT @Zebaism: My Report: While Indians Stranded Abroad Pay Nothing for Evacuation, It Costs Migrant Workers to Return Home

Wish the same co…",140,1256888700107026438,2020-05-03 10:09:52,Twitter for Android,0,304
181,"RT @Zebaism: My Report: While Indians Stranded Abroad Pay Nothing for Evacuation, It Costs Migrant Workers to Return Home

Wish the same co…",140,1256888640652947457,2020-05-03 10:09:38,Twitter for Android,0,304
182,"RT @fpjindia: Mumbai: IDBI Bank's Uday Kamath dies due to coronavirus at Bombay hospital 

#RIP_BankerUdayKamath #TestRedZoneBankers #coron…",140,1256888435564036096,2020-05-03 10:08:49,Twitter for Android,0,85
183,"RT @OfficialMSGfc: People from Dera Sacha Sauda, kalyan Nagar, Sirsa are helping the needy people there by arranging the noon and night mea…",140,1256888211395223552,2020-05-03 10:07:56,Twitter for Android,0,207
184,"What do we provide for Rs. 1720?

Rice 10kgs@35/kg=Rs.350
Dal 5kgs@130/kg=Rs.650
Atta(Wheat Flour) 10kgs@36/kg=Rs.3… https://t.co/JUg53In5QI",140,1256888057908740096,2020-05-03 10:07:19,Twitter Web App,1,0
185,"RT @DigitalSumit: How to Survive and Enjoy the Coronavirus Lockdown like a Pro

https://t.co/EBegEc3eLT

#coronavirus #coronavirusindia #Co…",140,1256887981962670084,2020-05-03 10:07:01,Buffer,0,12
186,"RT @rameshlaus: #Coronavirus Tests in #India go past the 1 Million Mark..

1.05 Million..

Yesterday alone, #India did 70,000 tests.. 

#Co…",140,1256887653078712320,2020-05-03 10:05:42,Twitter for Android,0,96
187,"RT @Zebaism: My Report: While Indians Stranded Abroad Pay Nothing for Evacuation, It Costs Migrant Workers to Return Home

Wish the same co…",140,1256887589979684865,2020-05-03 10:05:27,Twitter Web App,0,304
